numbers,app_name,size_bytes,price,all_ratings,current_ver__ratings,avg_user_rating,current_user_rating,latest_version,age_rating,genre,num_devices_sup,num_screenshot,num_languages
1430,8 Ball Pool™,86776832,0,416736,19076,4.5,4.5,3.9.1,4+,Games,38,5,10
1431,Photo Grid - photo collage maker & photo editor,112073728,0,40531,10,4.5,4.5,6.1.80,4+,Photo & Video,37,5,22
1432,ownCloud,34676736,0.99,249,1,3,2,3.6.0,17+,Productivity,37,5,26
1433,大盛グルメ食堂,109486080,4.99,0,0,0,0,1.11,4+,Games,38,5,1
1434,"YouTube - Watch Videos, Music, and Live Streams",124673024,0,278166,0,2.5,0,12.21,17+,Photo & Video,37,4,34
1435,TimeTraks,698800,0.99,68,29,2,2,1.1.0,4+,Entertainment,43,0,1
1436,"Shopular Coupons, Weekly Deals for Target, Walmart",52582400,0,22729,997,5,5,6.8,4+,Shopping,37,4,1
1437,Magellan,44860416,2.99,313,16,4.5,4.5,4,4+,Music,24,5,1
1438,Real Metronome Pro,56131584,1.99,95,22,4,4,2.5.7,4+,Music,37,3,23
1439,McGraw-Hill K-12 ConnectED Mobile,26227712,0,594,10,2.5,3.5,1.6.9,4+,Education,24,5,1
1440,The World Ends with You: Solo Remix,2664228864,17.99,2760,187,4.5,5,1.2.4,9+,Games,16,0,2
1441,Bad Piggies HD,260040704,0,19018,81,4.5,4.5,2.3.3,4+,Games,24,5,1
1442,Amazon Prime Video,69435392,0,43667,1109,4,4.5,4.4.1,12+,Entertainment,37,5,3
1443,Camera360 Concept - HelloCamera,45243392,0.99,1335,9,4.5,4.5,1.1.1,4+,Photo & Video,38,0,3
1444,Hurricane by American Red Cross,54710272,0,1158,5,4,3,3.4,4+,Weather,37,5,1
1445,Finding Nemo Storybook Deluxe,1131319296,2.99,117,7,4,2.5,2,4+,Book,38,5,1
1446,Weather & Radar,94449664,0,37,2,4,3.5,4.3.2,4+,Weather,37,3,21
1447,キクタン  【Basic】  4000 ～聞いて覚える英単語～(アルク),113008640,3.99,0,0,0,0,1.1.2,4+,Education,38,0,1
1448,キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),114601984,3.99,0,0,0,0,1.0.55,4+,Education,38,0,1
1449,キクタン 【Super】 12000 ～聞いて覚える英単語～(アルク),113598464,3.99,0,0,0,0,1.0.55,4+,Education,38,0,1
1450,PetWorld 3D: My Animal Rescue Premium,177914880,5.99,1815,6,4,4.5,4.1,4+,Games,38,5,8
1451,"Quizlet: Study Flashcards, Languages & Vocabulary",95381504,0,16683,23,4.5,4,2.11,4+,Education,37,5,13
1452,Can Knockdown 3,151453696,1.99,1135,213,4.5,5,1.3,4+,Games,38,5,11
1453,Super Why! ABC Adventures,147821568,3.99,242,1,3,2,3.3,4+,Education,40,5,1
1454,Photo Editor-,46732288,0,9095,411,4.5,4.5,5.0.4,4+,Photo & Video,37,5,31
1455,Bingo!™,236914688,0,56852,6,4.5,3,2.4.11,12+,Games,38,5,1
1456,Blendamaze,53692416,2.99,1504,40,4.5,4.5,3.1,4+,Games,40,5,1
1457,DMBX 2 - Mountain Bike and BMX,165738053,1.99,42,20,4,4,1.1.0,4+,Games,39,5,2
1458,Traffic Racer,132160512,0,22458,369,4.5,4.5,2.4.1,4+,Games,40,4,16
1459,"Karaoke - Sing Karaoke, Unlimited Songs!",95711232,0,28606,955,4.5,4.5,4.1.5,4+,Music,38,5,19
1460,百度网盘,114601984,0,2434,7,4.5,5,7.1.1,12+,Productivity,38,0,1
1461,Bingo Pop,274991104,0,18971,36,4,4,3.11.25,12+,Games,38,5,1
1462,Infectonator,25939813,0.99,3069,1315,4.5,4.5,1.4,9+,Games,43,5,16
1463,Tinder,126720000,0,143040,114,3.5,4,7.5.1,17+,Lifestyle,37,0,42
1464,ZARA,61317120,0,2731,48,4.5,4.5,3.3,4+,Shopping,37,0,29
1465,万年历-农历黄历日历天气,111135744,0,0,0,0,0,4.5.3,12+,Utilities,38,4,3
1466,Slayin,22982656,0.99,45574,34080,4.5,4.5,2,12+,Games,43,5,1
1467,"Handwriting Without Tears: Wet-Dry-Try for Capitals, Numbers & Lowercase",69922816,4.99,382,10,3.5,4,1.49,4+,Education,26,5,1
1468,Stick Texting Emoji Emoticons Killer,90030080,1.99,321,13,3,2.5,1.1,9+,Utilities,37,5,1
1469,Super Hexagon,33219584,2.99,10748,1842,4.5,4.5,2.3,4+,Games,38,4,1
1470,ヨドバシ,19196928,0,0,0,0,0,2.0.1,17+,Shopping,37,0,1
1471,True Skate,66697216,1.99,11065,35,4,3.5,1.4.24,4+,Games,37,4,1
1472,平安金管家 — 值得信赖的移动金融生活管家,131750912,0,5,0,2.5,0,4.3.1,17+,Finance,38,0,2
1473,I see! Math1,96665600,4.99,0,0,0,0,2.0.8,4+,Education,26,5,2
1474,Cafeteria Nipponica,186856448,4.99,274,4,4.5,5,2.01,4+,Games,38,5,4
1475,STARZ,110111744,0,8971,267,3.5,4.5,3.3.1,17+,Entertainment,37,5,1
1476,Pac-12 Now,71500800,0,1221,6,3,3,2.13,4+,Sports,37,5,1
1477,Camera+ for iPad,62664704,4.99,641,22,3.5,3.5,2,4+,Photo & Video,24,5,10
1478,Word Chums,90521600,3.99,11536,171,5,5,2.2.3,4+,Games,38,5,1
1479,Dr. Panda's Restaurant,125091840,1.99,370,116,4,4.5,2.5,4+,Games,40,5,17
1480,LAMP Words For Life,583263232,299.99,41,0,4,0,1.5.5,4+,Education,24,5,1
1481,Jumping Horses Champions,41161832,0.99,835,835,4.5,4.5,1,4+,Games,43,5,1
1482,スシロー,32113664,0,0,0,0,0,3.0.0,4+,Food & Drink,37,0,1
1483,WWE,88150016,0,7553,29,4,3.5,3.16.0,12+,Entertainment,37,4,9
1484,Starfall Learn to Read,107464704,0,474,3,4,5,3.11,4+,Education,40,5,1
1485,The Room,338273280,0.99,143908,1056,5,5,1.0.4,9+,Games,24,5,1
1486,Followers - Social Analytics For Instagram,59160576,0,112778,139,4.5,4.5,6.8.4,4+,Social Networking,37,5,11
1487,Stock Market HD: Real Time Stocks Tracker + Forex,77485056,2.99,1275,8,3.5,4,2023,4+,Finance,37,1,1
1488,"It's The Great Pumpkin, Charlie Brown",141408256,5.99,632,0,4,0,1.4,4+,Book,37,5,1
1489,ClassDojo,80195584,0,35440,122,4.5,5,4.8.3,4+,Education,37,5,55
1490,NASCAR MOBILE,70040576,0,16385,6556,4,4.5,6.3.0,4+,Sports,37,4,1
1491,Daniel Tiger’s Neighborhood: Play at Home with Daniel,58736640,2.99,930,88,3.5,3.5,2.0.4,4+,Education,43,5,1
1492,百度地图HD,107509760,0,771,22,4.5,4,4.5.1,4+,Navigation,24,2,2
1493,Cymera - Photo & Beauty Editor & Collage,123231232,0,523,0,3,0,3.3.1,4+,Photo & Video,38,0,13
1494,Candy Crush Saga,222846976,0,961794,2453,4.5,4.5,1.101.0,4+,Games,43,5,24
1495,Ugly,47773530,0,224,224,4,4,1,4+,Entertainment,43,0,1
1496,Crazy Taxi,277301248,0,8573,42,4,4,2.02,9+,Games,37,5,11
1497,Touch Camera - Fast Recording and Burst,5071872,1.99,36,1,1,1,2.6.6,4+,Photo & Video,37,5,3
1498,Jメール 出会える人気の匿名SNS出会い系アプリ,27784192,0,11,0,3.5,0,3.3.1,17+,Social Networking,37,0,2
1499,SMART Notebook for iPad,97378304,5.99,301,13,2.5,3.5,3.2,4+,Education,24,5,6
1500,The Tiny Bang Story,189565952,1.99,143,14,3,3.5,2.1,4+,Games,37,0,9
1501,滴滴出行,108676096,0,1103,4,4,1.5,5.0.20,4+,Travel,37,0,2
1502,Campaign Manager - A Presidential Election Simulation Game,7053312,2.99,116,40,4,4,2,4+,Games,40,5,1
1503,Vector HD,137798656,0.99,1291,30,4.5,3.5,1.2.0,9+,Games,24,5,1
1504,百度网盘 HD,50118656,0,869,1,4,1,4.6.2,4+,Productivity,24,5,1
1505,Talking Angela for iPad,76846080,0,32763,191,3.5,3.5,2.7,4+,Entertainment,24,5,13
1506,Earn to Die,56385536,0.99,6977,893,4.5,4.5,1.0.17,12+,Games,43,0,1
1507,Earn to Die HD,49803264,2.99,2028,489,4.5,5,1.0.17,12+,Games,26,4,1
1508,Baby Rattle with Child Lock,22364160,1.99,441,402,4.5,4.5,1.5.3,4+,Games,40,5,14
1509,Clue Solver - for Clue or Cluedo board games,77971456,0.99,185,1,1.5,3,1.2,4+,Games,37,1,1
1510,ESPN Fantasy Football Baseball Basketball Hockey,25164800,0,64925,1543,4,3.5,3.2.0,4+,Sports,37,5,1
1511,TransParent Compass,35382272,0,0,0,0,0,4.1.1,4+,Utilities,37,4,2
1512,去哪儿攻略—查游记旅游攻略，订机票酒店,57138176,0,25,1,4,5,4.9.1,4+,Travel,37,0,1
1513,Draw a Stickman: EPIC,72376320,1.99,413,42,4.5,4.5,1.4.4,9+,Games,38,0,1
1514,Year Walk,213773594,3.99,1951,1333,4.5,4.5,1.1,12+,Games,43,5,1
1515,Angry Birds Friends,190382080,0,23655,376,4,4.5,3.4.0,4+,Games,37,5,1
1516,Kirkland's Spin to Win,9965568,0,177,10,3,3,1.1.4,4+,Shopping,38,0,1
1517,Real Racing 3,874184704,0,164483,171,4.5,4.5,5.3.0,4+,Games,38,5,12
1518,Pacific Fleet,92250112,5.99,806,461,4,4.5,2.1,12+,Games,43,5,1
1519,Toca Tailor,57734144,2.99,4059,28,4.5,4,1.0.7,4+,Education,40,5,19
1520,"Tiny Scanner+ - PDF scanner to scan document, receipt & fax",57836544,4.99,5611,1549,5,5,4.1.1,4+,Business,38,4,9
1521,Draw a Stickman: EPIC HD,113565696,2.99,895,164,4.5,4.5,1.4.4,9+,Games,24,5,1
1522,TNNS,42757772,1.99,65,17,4.5,5,1.2,4+,Games,43,5,1
1523,MetaMoJi Note - note taking and PDF annotation app,103659520,7.99,493,2,4,4.5,3.9.3,4+,Productivity,38,5,13
1524,HelloTalk Language Exchange Learning App,167054336,0,1619,50,4,4.5,2.3.4,4+,Education,38,4,20
1525,Angry Birds Star Wars,177338368,0,34138,7,4.5,3.5,1.5.11,4+,Games,37,0,1
1526,Angry Birds Star Wars HD,212249600,0,22674,10,4.5,4.5,1.5.11,4+,Games,24,5,1
1527,Shpock Boot Sale & Classifieds App. Buy & Sell,82904064,0,212,1,4,5,3.12.2,12+,Shopping,37,5,6
1528,Total - Free browser with file manager and cloud storage support,75883520,0,4231,288,4.5,4,2.6.4,17+,Entertainment,38,3,7
1529,"Network Analyzer - wifi scanner, speed test, tools",12513280,3.99,2840,258,4.5,5,7.2,4+,Utilities,37,5,1
1530,"Inkly: Greeting Cards, Postcards, Flowers & Gifts",139865088,0,1034,859,4.5,5,7.5.1,9+,Shopping,37,5,21
1531,Dashy Crashy,166305792,0,3979,374,4.5,4.5,2.0.1,4+,Games,37,5,12
1532,CUBE SNAP,85362688,0.99,1133,142,4.5,4.5,3.14,4+,Games,37,5,1
1533,File Manager Pro App,14442496,4.99,2154,27,4.5,4,2.5,17+,Business,37,1,2
1534,Modern Combat 4: Zero Hour,2169602048,6.99,12916,1213,4,4,1.2.1,17+,Games,39,5,13
1535,InsTrack for Instagram - Analytics Plus More,14225408,0,85535,1897,4.5,4.5,2.3.4,4+,Social Networking,37,5,31
1536,Weblock - AdBlock for apps and websites,37883904,1.99,1880,118,3.5,3.5,4.4.1,4+,Utilities,37,5,7
1537,"Ibotta: Cash Back App, Grocery Coupons & Shopping",192774144,0,44313,0,4.5,0,5.0.3,12+,Shopping,37,0,1
1538,Lumps of Clay,90752000,0.99,0,0,0,0,3,4+,Games,37,4,1
1539,直播吧(官方版)-体育从这里开始,63309824,0,13,0,5,0,4.5.4,12+,Sports,38,4,1
1540,Mini Golf Stars! Retro Golf Game,224983040,0,9411,165,4.5,4.5,5.72,17+,Games,37,5,9
1541,"Concepts - Sketch, Design, Illustrate",130532352,0,3101,61,4.5,4.5,4.5.1,4+,Productivity,37,5,12
1542,Lili™,797827072,0.99,2701,825,4,4,1.3,12+,Games,39,5,1
1543,Capture - Control Your GoPro Camera - Share Video,94800896,0,6542,145,3,1.5,3.3.2,12+,Photo & Video,37,4,10
1544,Clumsy Ninja,255400960,0,123032,608,4.5,4.5,1.29.0,4+,Games,40,5,5
1545,Agricola,349272064,6.99,1107,27,4,4.5,1.2.3,12+,Games,40,5,7
1546,T-Mobile,65560576,0,19977,828,4,4.5,2.9.5,4+,Productivity,37,3,1
1547,Peatix -Discover events & communities in your city,84125696,0,10,0,3,0,2.10.0,4+,Entertainment,37,0,2
1548,Dragon City Mobile,123612160,0,277268,223,4.5,4.5,4.11,4+,Games,38,5,12
1549,高德地图HD,36229120,0,26,13,3.5,3,2.0.0,4+,Navigation,26,5,1
1550,ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,32168960,0,0,0,0,0,4.9,17+,Social Networking,40,4,16
1551,Devil's Attorney,321376256,2.99,1474,125,4.5,4.5,1.0.4,12+,Games,38,5,1
1552,Vector for iPhone,137792512,0.99,4432,61,4.5,4.5,1.2.0,9+,Games,40,0,1
1553,NFL HUDDLE: Football Card Trader,228352000,0,2896,17,4,3,6.5.14,12+,Sports,37,5,1
1554,GeniusMovieWords,47728640,9.99,0,0,0,0,2.1.0,4+,Education,37,5,1
1555,UBiO,26939392,4.99,8,0,4.5,0,3.0.3,4+,Music,37,5,2
1556,Minecraft: Skin Studio,46211072,3.99,4006,60,4,4.5,4.8.0,4+,Games,37,5,11
1557,Bloons TD 5,113020928,2.99,42078,141,4.5,4.5,3.8.3,9+,Games,40,0,15
1558,minne - shopping handmade item,80129024,0,8,0,5,0,7.11.0,4+,Shopping,37,0,2
1559,MarineTraffic - Ship Tracking,45089792,4.99,1782,114,4.5,4.5,3.6.2,4+,Travel,40,5,1
1560,Stone Age: The Board Game,137375744,6.99,850,448,4.5,4.5,2.1,4+,Games,43,5,2
1561,Hill Climb Racing,108322816,0,108183,186,4.5,4.5,1.33.0,9+,Games,37,5,1
1562,51信用卡管家,68952064,0,47,0,4,0,9.4.1,4+,Finance,38,4,2
1563,51信用卡管家Pro,68952064,0.99,23,0,3.5,0,9.4.1,4+,Finance,38,4,2
1564,铁路12306,28961792,0,177,0,2,0,2.8,4+,Travel,38,0,1
1565,Urlaubspiraten,22560768,0,188,0,5,0,2.0.19,4+,Travel,38,5,1
1566,Backflip Madness,17436862,0.99,11687,11687,4.5,4.5,1.1.3,9+,Games,43,5,1
1567,Fit Brains Trainer,188902400,0,46363,213,4.5,4.5,5.1.10,4+,Education,37,5,9
1568,Ticket Scanner for Powerball & MegaMillions Pool,84973568,0,581,0,3.5,0,5.7.6,12+,News,38,0,1
1569,百度HD-极速安全浏览器,167631872,0,1033,8,4,3.5,5.4.0,17+,Utilities,24,5,2
1570,Good homes style-pro,6373376,0.99,0,0,0,0,1.11,4+,Lifestyle,43,0,3
1571,Monkey Word School Adventure,296433664,1.99,191,1,4,5,1.12,4+,Education,38,5,1
1572,Bloons TD 5 HD,217499648,2.99,28341,184,4.5,5,3.8.3,9+,Games,24,5,15
1573,Followers + for Instagram - Follower Analytics,17986560,0,28633,402,4,3.5,2.1.1,12+,Social Networking,38,5,29
1574,Colin McRae Rally,822431744,2.99,504,171,3.5,4,1.11.4,4+,Games,40,5,1
1575,Mutant Fridge Mayhem - Gumball,93663232,2.99,3090,869,4.5,4.5,4.1.1,9+,Games,43,5,1
1576,KATWARN,5424128,0,0,0,0,0,2.1.1,4+,News,40,0,2
1577,iUniform ASU - Builds Your Army Service Uniform,37122048,3.99,132,31,3.5,3,1.13,4+,Utilities,40,0,2
1578,We Maps,38597632,6.99,35,8,4.5,5,8.4.2,4+,Travel,37,5,15
1579,Rainy Mood - Rain Sounds for Sleep & Study,91877376,2.99,333,140,4.5,4.5,2.2,4+,Health & Fitness,37,4,1
1580,淘票票 - 原淘宝电影，选座购票必备,98619392,0,29,0,3.5,0,6.8.2,12+,Entertainment,38,5,2
1581,e-Sword HD: Bible Study Made Easy,20587520,4.99,7309,136,5,5,6,4+,Reference,24,5,3
1582,Vampify - Turn yourself into a Vampire,102176768,0.99,278,0,4.5,0,2.1.9,9+,Entertainment,37,5,13
1583,French Tarot,41298944,4.99,33,1,4.5,5,3.4.0,4+,Games,38,5,2
1584,Bubble Guppies: Animal School Day HD,826970112,4.99,1207,264,3.5,3.5,1.4,4+,Education,26,5,1
1585,Bubble Guppies: Animal School Day,829255680,2.99,130,22,4,3.5,1.2,4+,Education,40,0,1
1586,Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,971752448,2.99,743,22,3.5,3.5,1.6.82,4+,Entertainment,40,5,3
1587,MY EE,23851008,0,43,0,2.5,0,4.4.0,4+,Utilities,37,5,1
1588,Sonic Jump™,104692736,2.99,8661,117,4.5,4,2.0.2,4+,Games,43,5,10
1589,Yoga Studio,162386944,4.99,28439,1067,5,5,3.4,4+,Health & Fitness,37,5,1
1590,"sugar, sugar",25718784,0.99,139,23,4.5,5,2,4+,Games,40,4,16
1591,Watch NFL Network,73063424,0,1110,30,2,2,2.3,4+,Sports,38,3,25
1592,SySight,1209344,0.99,0,0,0,0,4.3.5,4+,Utilities,37,3,2
1593,Frax - The First Realtime Immersive Fractals,99244032,0.99,245,22,4.5,4.5,1.4.2,4+,Entertainment,37,0,8
1594,ReindeerCam,47512576,1.99,3379,776,4.5,5,2,4+,Entertainment,37,3,1
1595,Timehop,67424256,0,49510,90,3.5,2,4.0.12,4+,Social Networking,37,0,1
1596,Pudding Monsters,35096576,0.99,10703,0,4.5,0,1.3.0,4+,Games,40,0,11
1597,Toca Hair Salon 2,99796992,2.99,23349,308,4.5,4,1.1.5,4+,Education,40,5,18
1598,"Duolingo - Learn Spanish, French and more",89782272,0,162701,1881,4.5,4.5,5.1.0,4+,Education,37,5,24
1599,Printicular Print Photos - 1 Hour Pickup,54000640,0,3909,53,5,5,2.22.0,4+,Photo & Video,37,5,22
1600,楽天カード,81673216,0,11,0,5,0,5.15.3,17+,Finance,37,5,1
1601,"Runtastic Push Ups PRO: Workouts, Trainer, Counter",45799424,1.99,3434,58,5,5,2.4.1,4+,Health & Fitness,37,5,15
1602,"Runtastic Squats PRO – Workouts, Trainer & Counter",45754368,1.99,1186,23,5,4.5,2.4.1,4+,Health & Fitness,37,5,15
1603,LEGO Batman: DC Super Heroes,1139261440,4.99,7717,1748,4,4,1.7,9+,Games,43,5,1
1604,Repost for Instagram,46076928,0,15185,407,4.5,5,3.2.5,12+,Social Networking,37,0,1
1605,Daily Celebrity Crossword,94110720,0,181384,1766,4,4.5,4.12.23,4+,Games,37,5,1
1606,腾讯体育-NBA全网独播,89204736,0,29,0,3.5,0,5.0.4,17+,Sports,37,0,1
1607,Global Shark Tracker,36946944,0,336,8,3,3.5,1.7,4+,Education,37,1,1
1608,FOX NOW - Watch Full Episodes and Stream Live TV,56974336,0,39391,1724,4.5,4.5,2.16.6,4+,Entertainment,37,4,1
1609,Mutant Mudds,37110784,4.99,819,49,4,4,1.0.7,9+,Games,43,5,1
1610,"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",96468992,2.99,965,15,4.5,2,1.9.1,12+,Health & Fitness,38,0,6
1611,Gangstar Vegas,2088777728,0,46705,1118,4.5,4.5,3.1.0,17+,Games,38,5,13
1612,Slender Rising,228978688,2.99,5214,76,4.5,4.5,1.7,12+,Games,40,4,1
1613,365Scores,129219584,0,9879,192,4.5,5,4.4.9,4+,Sports,37,5,32
1614,Temple Run 2,158025728,0,295211,91,4.5,4,1.37,9+,Games,38,5,1
1615,Partia,38211584,3.99,209,103,4.5,4,1.0.3,9+,Games,43,4,1
1616,Beat the Boss 2,205271040,0,117338,22708,4.5,4.5,2.8.0,12+,Games,43,5,15
1617,Afterlight,76231680,0.99,14057,79,4.5,4.5,3.2,4+,Photo & Video,37,5,1
1618,キクタンTOEIC(R) Test Score 600 ～聞いて覚える英単語～(アルク),120057856,3.99,0,0,0,0,1.0.55,4+,Education,38,0,1
1619,Warhammer Quest,936792064,2.99,4965,301,4.5,4.5,1.29,12+,Games,40,5,5
1620,Vendée Globe 2016,253679616,0,42,0,2,0,2.1.9,4+,Sports,37,5,2
1621,Joe Danger,171192320,1.99,3748,176,4.5,4,1.2,9+,Games,38,5,8
1622,百度视频HD-高清电视剧、电影在线观看神器,105649152,0,1987,5,4,4.5,6.0.0,17+,Entertainment,24,5,1
1623,Fitness Point Pro,68373504,4.99,1685,112,4.5,4.5,6.6.2,9+,Health & Fitness,37,5,18
1624,Beat the Boss 2 (17+),205250560,0.99,17203,553,4.5,4.5,2.8.0,17+,Games,43,5,15
1625,iGun Pro HD - The Original Gun Application,69952512,0,22324,543,4.5,4.5,5.24,12+,Games,40,5,6
1626,Sky Gamblers: Storm Raiders,1820131328,4.99,18822,25,4.5,4,1.5.2,12+,Games,37,5,10
1627,METAL SLUG 1,59441152,2.99,540,240,4,4,1.1.1,9+,Games,43,5,2
1628,Asva The Monkey HD,44660067,0.99,80,35,4.5,4.5,1.1.2,4+,Games,43,5,1
1629,FINAL FANTASY IV,537749504,14.99,4558,225,4.5,4.5,1.4.4,9+,Games,40,5,12
1630,LINE PLAY - Your Avatar World,108691456,0,34677,313,4.5,4.5,4.9.6,4+,Social Networking,37,5,6
1631,Pou,40968192,0,3783,804,4.5,4,1.4.69,4+,Games,40,5,20
1632,Christmas Stories: Nutcracker Collector's Edition HD (Full),611252780,6.99,259,259,4.5,4.5,1.0.0,4+,Games,24,5,1
1633,aerofly FS - Flight Simulator,2251403264,3.99,1033,211,4.5,4.5,1.2.1,4+,Games,39,5,1
1634,Infect Them All 2 : Zombies,42951284,0.99,2630,1469,5,5,1.3,12+,Games,43,5,2
1635,Injustice: Gods Among Us,1829599232,0,612532,410,4.5,4.5,2.15.1,12+,Games,39,5,13
1636,我想有个家,123449344,0,115,1,4.5,4,1.2.2,4+,Games,43,5,1
1637,Dr. Panda Daycare,79133696,2.99,401,39,4,4.5,2.4,4+,Education,40,5,15
1638,InstaLogo Logo Creator - Graphic design maker,123656192,2.99,6263,172,4.5,4.5,3.1,4+,Business,37,5,28
1639,Ingress,126825472,0,2739,4,3.5,3.5,1.119.0,9+,Games,38,3,16
1640,Sky Guide: View Stars Night or Day,175430656,2.99,22100,1939,5,5,6.2.2,4+,Reference,37,5,11
1641,"InstaSize: Photo Editor, Picture Effects & Collage",99624960,0,15605,1288,4,4.5,4.3.41,4+,Photo & Video,37,1,23
1642,SpongeBob Moves In,634097664,2.99,18758,44,4,4,4.37.7,4+,Games,40,4,9
1643,Minigore 2: Zombies,138681344,1.99,3164,107,4.5,4.5,2,17+,Games,37,5,1
1644,Incredipede,77213696,3.99,108,10,3,4,1.76,4+,Games,39,4,1
1645,Lumosity - Brain Training,214962176,0,96534,188,4.5,4.5,9.8,4+,Education,37,5,6
1646,Checkout 51: Grocery Coupons & Cash Back Savings,18385920,0,4878,209,4,4.5,5.6,4+,Shopping,37,0,3
1647,"Retrica - Selfie Camera with Filter, Sticker & GIF",112688128,0,11021,9,4.5,4.5,4.1.1,4+,Photo & Video,37,0,16
1648,TapeACall Pro - Call Recorder For Phone Calls,49825792,9.99,2951,505,4,5,3.4.7,4+,Business,11,0,32
1649,Yahoo Mail - Keeps You Organized!,177899520,0,113709,18,4,4.5,4.16.1,4+,Productivity,37,5,45
1650,TeamSpeak 3,27543552,4.99,697,8,2.5,3,3.1.23,17+,Social Networking,38,1,4
1651,车轮查违章-2017全国车辆违章查询助手,69116928,0,129,2,4.5,4.5,6.3.2,4+,Travel,37,5,2
1652,Bridge Constructor Playground,82499584,1.99,1628,14,4.5,5,2,4+,Games,38,5,13
1653,Grand Theft Auto: Vice City,1161168896,4.99,20113,1153,4,4.5,1.6,17+,Games,43,3,8
1654,Fish Out Of Water!,72671232,0.99,11000,935,4.5,4.5,1.2.8,4+,Games,38,5,13
1655,Threema,24925184,2.99,196,2,4.5,4.5,2.10.0,4+,Social Networking,37,5,9
1656,MyScript Calculator - Handwriting calculator,21319680,0,16555,1776,4.5,4,1.3.2,4+,Productivity,38,5,11
1657,Wells Fargo for iPad,67862528,0,2207,20,2.5,1.5,2.95,4+,Finance,24,5,2
1658,SmartNews - Trending News & Stories,26681344,0,4645,28,4,4.5,4.1.10,17+,News,37,5,2
1659,"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",89534464,6.99,235,121,4.5,4.5,2.1,4+,Health & Fitness,38,0,6
1660,Followers + EA - Analytics for Instagram,19306496,0.99,482,24,2.5,1,3.0.2,12+,Social Networking,25,3,29
1661,通信量チェッカー,12864512,0,0,0,0,0,4.0.5,4+,Utilities,37,0,2
1662,Blitz Brigade: Multiplayer FPS shooter online!,1024388096,0,41266,153,4.5,3.5,2.9.1,17+,Games,38,5,11
1663,一起捕鱼 - 欢乐街机电玩城,110405632,0,0,0,0,0,3.9.0,12+,Games,40,0,1
1664,Megapolis,136165376,0,28902,92,4.5,4.5,3.70.20429,4+,Games,38,5,10
1665,The Silent Age,1522363392,0,16852,457,4.5,4.5,2.16,12+,Games,37,5,1
1666,VoiceTra(Voice Translator),14505984,0,0,0,0,0,5.5,4+,Travel,37,5,4
1667,Lep's World 3 Plus - the super best platformer games,70962176,0.99,4678,205,4.5,4,1.8.4,4+,Games,38,5,19
1668,Elmo Loves 123s,520400896,4.99,95,21,3.5,3.5,1.3.0,4+,Games,24,5,1
1669,地元の掲示板「ジモティー」地元でカンタン！フリマよりもお得！,108883968,0,0,0,0,0,3.0.0,4+,Shopping,37,0,1
1670,Athletics: Summer Sports (Full Version),85116928,0.99,365,3,4.5,4.5,1.6,4+,Games,37,5,1
1671,WWF Together,1272736768,0,1385,25,4.5,4.5,2.1.5,4+,Education,37,5,5
1672,Radio - USA,56379392,0,109,2,4,3,5.2.4,4+,Entertainment,37,5,15
1673,Cliff Diving Champ,51728384,0.99,61,35,4.5,4.5,1.11,4+,Games,43,5,1
1674,"ElfYourself by Office Depot, Inc.",109844480,0,12177,184,4,3.5,5.2.0,4+,Entertainment,37,5,4
1675,今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,108479488,0.99,128,0,4.5,0,6.1.4,17+,News,38,4,2
1676,TimeStamp Photo with GPS Address Location,671744,1.99,93,15,2.5,2.5,6.6,4+,Photo & Video,40,1,1
1677,Sonic Dash,186687488,0,418033,419,4.5,4.5,3.7.1,4+,Games,37,5,7
1678,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",80175104,9.99,571,214,4.5,4.5,2,4+,Health & Fitness,38,0,1
1679,"SeatGeek – Tickets to Sports, Concerts & Broadway",68196352,0,6088,196,4.5,5,4.6.0,4+,Entertainment,37,5,1
1680,Rocket Video for Google Cast and Chromecast to TV,48523264,1.99,4806,153,5,4.5,3.2,17+,Productivity,38,4,5
1681,途家-全球公寓民宿预订平台,76228608,0,17,2,4.5,5,5.32,12+,Travel,37,0,1
1682,AVP: Evolution,875347968,2.99,4996,732,4.5,4.5,3,12+,Games,38,5,8
1683,Deer Hunter Classic,185881600,0,179111,167,4.5,4.5,3.4.0,17+,Games,38,5,12
1684,零基础学音标,319086592,0.99,12,2,4.5,3,2.0.2,4+,Education,40,3,2
1685,Naughty or Nice Scan Free,18944000,0,729,194,3.5,3.5,1.6,4+,Entertainment,38,2,2
1686,Garmin Connect™ Mobile,285233152,0,8341,156,3,4.5,3.18,4+,Health & Fitness,37,0,29
1687,BookScanner App,13821952,1.99,160,12,4,4,2.9,4+,Book,37,4,22
1688,中国移动手机营业厅(中国移动官方),62429184,0,82,2,2.5,5,3.8,4+,Utilities,38,5,1
